step,transaction_id,transaction_type,channel,device_type,network_provider,time_of_day,day_of_week,amount,customer_id,customer_type,customer_region,old_balance,new_balance,recipient_id,recipient_type,recipient_region,recipient_old_balance,recipient_new_balance,isFraud,isFlaggedFraud
566,T645073,CASH_OUT,USSD,FeaturePhone,MTN,Night,Sunday,14761.77,C1416026153,Merchant,Central,2203.55,0.0,R1877434572,Merchant,Eastern,1521.3,16283.07,1,0
562,T119056,TRANSFER,Agent,Android,AirtelTigo,Night,Monday,41238.32,C2618787635,Individual,Eastern,2657.55,0.0,R8702076566,Agent,Northern,31449.43,72687.75,1,1
270,T840469,TRANSFER,App,FeaturePhone,AirtelTigo,Night,Sunday,57077.71,C1756187935,Agent,Volta,461.51,0.0,R5927294039,Agent,Eastern,43711.09,100788.79999999999,1,1
267,T494956,CASH_OUT,API,Android,MTN,Night,Saturday,68773.83,C8102481401,Individual,Volta,1751.5,0.0,R4588312351,Merchant,Eastern,34285.15,103058.98000000001,1,1
377,T417970,CASH_OUT,App,FeaturePhone,AirtelTigo,Night,Tuesday,12467.26,C3413288685,Merchant,Northern,1572.09,0.0,R1652907614,Individual,Ashanti,18547.71,31014.97,1,0
217,T790308,CASH_OUT,App,iOS,Vodafone,Night,Saturday,58119.14,C9446278791,Agent,Ashanti,1682.71,0.0,R8999696128,Merchant,Volta,16171.7,74290.84,1,1
235,T796678,UTILITY_PAYMENT,API,iOS,AirtelTigo,Afternoon,Thursday,93870.43,C5698880348,Merchant,Central,68378.17,0.0,R9898335967,Government,Eastern,11267.78,105138.20999999999,0,0
279,T919389,CASH_OUT,USSD,FeaturePhone,AirtelTigo,Night,Wednesday,67378.29,C4569955826,Government,Upper East,1316.6,0.0,R9730249190,Government,Eastern,48856.89,116235.18,1,1
203,T793624,TRANSFER,App,FeaturePhone,Vodafone,Night,Thursday,27749.01,C1641889887,Government,Western,2574.07,0.0,R4389918146,Agent,Volta,46693.21,74442.22,1,1
226,T578099,CASH_IN,App,FeaturePhone,MTN,Night,Saturday,91143.99,C2590300323,Agent,Upper East,17661.62,0.0,R5735587515,Individual,Western,2227.27,93371.26000000001,0,0
663,T271208,CASH_OUT,API,Android,Vodafone,Night,Tuesday,74571.17,C1382482909,Agent,Western,64021.47,0.0,R2813303127,Agent,Eastern,28058.04,102629.20999999999,0,0
111,T418148,CASH_OUT,Agent,FeaturePhone,AirtelTigo,Night,Monday,49327.56,C4661352590,Individual,Upper West,836.2,0.0,R1511545211,Merchant,Upper East,28953.74,78281.3,1,1
415,T833118,TRANSFER,Agent,iOS,MTN,Afternoon,Tuesday,20377.62,C9614429514,Merchant,Ashanti,76547.86,56170.240000000005,R4215558262,Individual,Greater Accra,41268.49,61646.11,0,0
458,T955413,CASH_OUT,API,FeaturePhone,MTN,Night,Saturday,51873.64,C7769342363,Merchant,Upper West,2498.08,0.0,R8809893329,Merchant,Western,20273.58,72147.22,1,1
435,T953740,CASH_OUT,Agent,FeaturePhone,Vodafone,Night,Monday,25048.64,C2635881694,Agent,Greater Accra,155.16,0.0,R5937271321,Merchant,Northern,3483.64,28532.28,1,1
518,T142393,TRANSFER,USSD,Android,MTN,Night,Sunday,99493.68,C6625408114,Government,Ashanti,1546.66,0.0,R1429373521,Merchant,Eastern,14356.05,113849.73,1,1
123,T147666,CASH_IN,Agent,iOS,MTN,Evening,Monday,15607.34,C8575649465,Government,Ashanti,26286.39,10679.05,R4843436362,Individual,Volta,44990.2,60597.53999999999,0,0
324,T837991,CASH_OUT,USSD,Android,AirtelTigo,Morning,Saturday,5819.77,C3358336370,Agent,Northern,66113.97,60294.2,R9335586712,Merchant,Eastern,14910.35,20730.120000000003,0,0
201,T441974,TRANSFER,API,FeaturePhone,Vodafone,Night,Thursday,33763.49,C1978316519,Individual,Northern,1813.08,0.0,R6153771059,Individual,Upper East,49096.44,82859.93,1,1
127,T542159,AIRTIME,API,Android,AirtelTigo,Night,Thursday,71811.46,C7320700269,Government,Greater Accra,70622.32,0.0,R5216823123,Agent,Ashanti,48238.33,120049.79000000001,0,0
249,T192055,CASH_OUT,API,FeaturePhone,Vodafone,Night,Saturday,14211.74,C9532273208,Government,Central,710.77,0.0,R8163317351,Agent,Ashanti,33877.29,48089.03,1,0
272,T302933,TRANSFER,App,Android,MTN,Morning,Monday,66237.61,C3275970986,Agent,Northern,96990.3,30752.690000000002,R1632364909,Individual,Volta,13072.17,79309.78,0,0
294,T214015,CASH_OUT,Agent,Android,MTN,Night,Wednesday,15461.22,C2976178140,Individual,Upper West,18028.72,2567.500000000002,R4520121956,Government,Eastern,20901.4,36362.62,0,0
293,T784870,CASH_IN,App,Android,Vodafone,Morning,Saturday,16382.14,C2644398401,Agent,Central,36696.87,20314.730000000003,R8995147627,Individual,Ashanti,34687.01,51069.15,0,0
555,T619900,AIRTIME,Agent,Android,Vodafone,Afternoon,Tuesday,69881.04,C4010059388,Agent,Ashanti,37458.45,0.0,R1660817512,Individual,Upper West,34598.02,104479.06,0,0
90,T802431,UTILITY_PAYMENT,USSD,FeaturePhone,AirtelTigo,Afternoon,Saturday,99307.32,C1197916601,Agent,Northern,39414.06,0.0,R3250072530,Individual,Northern,19593.07,118900.39000000001,0,0
582,T581061,TRANSFER,API,iOS,AirtelTigo,Night,Sunday,26955.95,C1945305958,Individual,Greater Accra,2285.61,0.0,R7974637746,Individual,Greater Accra,49254.78,76210.73,1,1
37,T260119,TRANSFER,Agent,FeaturePhone,Vodafone,Night,Saturday,19730.67,C4480721612,Individual,Central,2132.12,0.0,R6977769260,Individual,Greater Accra,49454.42,69185.09,1,0
725,T880084,CASH_OUT,USSD,iOS,AirtelTigo,Night,Tuesday,73780.67,C2076027794,Agent,Upper West,75025.11,1244.4400000000023,R6208042378,Individual,Northern,16666.59,90447.26,0,0
25,T991648,TRANSFER,USSD,iOS,MTN,Night,Sunday,84560.71,C5022894537,Agent,Volta,1919.86,0.0,R7112049143,Government,Volta,11512.73,96073.44,1,1
586,T320240,CASH_IN,USSD,iOS,Vodafone,Afternoon,Tuesday,31673.42,C5805756498,Government,Ashanti,81879.36,50205.94,R6703151155,Merchant,Central,12815.42,44488.84,0,0
527,T949818,CASH_IN,App,Android,MTN,Night,Friday,41621.29,C4542022738,Agent,Ashanti,59459.63,17838.339999999997,R2027857949,Merchant,Northern,14302.3,55923.59,0,0
737,T619693,TRANSFER,App,FeaturePhone,AirtelTigo,Afternoon,Saturday,28375.8,C7354344304,Agent,Western,15769.1,0.0,R9616262528,Individual,Western,46110.27,74486.06999999999,0,0
389,T535810,CASH_OUT,API,FeaturePhone,Vodafone,Night,Thursday,63140.81,C7374810067,Government,Greater Accra,417.74,0.0,R6171239466,Agent,Ashanti,2359.84,65500.649999999994,1,1
14,T689937,UTILITY_PAYMENT,App,Android,MTN,Morning,Sunday,34581.37,C7133663124,Individual,Upper West,66648.83,32067.46,R4768276523,Merchant,Volta,6030.82,40612.19,0,0
416,T786907,TRANSFER,API,FeaturePhone,Vodafone,Night,Friday,53982.54,C6969349809,Merchant,Upper East,987.16,0.0,R1612183378,Merchant,Western,14599.74,68582.28,1,1
73,T810231,CASH_OUT,Agent,Android,Vodafone,Afternoon,Sunday,83110.83,C2953834492,Agent,Western,43861.55,0.0,R6293627385,Individual,Volta,38619.56,121730.39,0,0
108,T632724,TRANSFER,USSD,Android,MTN,Night,Saturday,34294.86,C2467549493,Government,Northern,512.72,0.0,R8560936972,Individual,Greater Accra,47687.67,81982.53,1,1
670,T397159,CASH_OUT,Agent,FeaturePhone,Vodafone,Night,Monday,18911.45,C8925366753,Agent,Upper East,1263.23,0.0,R8568114895,Agent,Central,48379.08,67290.53,1,0
600,T769915,CASH_OUT,App,FeaturePhone,Vodafone,Night,Thursday,56939.68,C1279682481,Individual,Western,2776.86,0.0,R7075558807,Merchant,Greater Accra,43960.56,100900.23999999999,1,1
687,T535453,AIRTIME,API,Android,MTN,Morning,Friday,93872.58,C5708063733,Government,Volta,9576.89,0.0,R4695579393,Merchant,Eastern,46519.49,140392.07,0,0
338,T896109,TRANSFER,API,iOS,MTN,Night,Saturday,94536.43,C8751796907,Agent,Volta,2072.79,0.0,R1078044326,Merchant,Central,31162.62,125699.04999999999,1,1
528,T222924,TRANSFER,API,Android,AirtelTigo,Night,Monday,87959.64,C7612429605,Government,Northern,2542.6,0.0,R5229306033,Merchant,Ashanti,37336.79,125296.43,1,1
427,T548263,TRANSFER,API,iOS,AirtelTigo,Night,Tuesday,68215.21,C3283792913,Agent,Ashanti,2371.56,0.0,R9070278706,Merchant,Ashanti,29599.62,97814.83,1,1
506,T205253,CASH_OUT,Agent,Android,Vodafone,Night,Tuesday,21322.45,C7224806815,Government,Western,468.52,0.0,R5051054525,Agent,Western,26954.19,48276.64,1,1
34,T986440,CASH_OUT,App,iOS,MTN,Afternoon,Friday,78080.08,C4659630536,Government,Upper West,10992.85,0.0,R8117332578,Agent,Central,12335.22,90415.3,0,0
160,T847807,UTILITY_PAYMENT,Agent,FeaturePhone,Vodafone,Evening,Monday,45039.32,C5755830635,Individual,Western,38939.03,0.0,R5358592089,Individual,Eastern,18513.35,63552.67,0,0
537,T367382,CASH_OUT,USSD,FeaturePhone,AirtelTigo,Night,Sunday,60173.02,C6168291913,Individual,Eastern,361.13,0.0,R3777580509,Government,Ashanti,15294.74,75467.76,1,1
432,T387286,TRANSFER,Agent,FeaturePhone,AirtelTigo,Night,Monday,74694.07,C4964570811,Agent,Ashanti,1323.35,0.0,R3925621610,Individual,Eastern,48995.72,123689.79000000001,1,1
75,T383480,CASH_OUT,API,FeaturePhone,AirtelTigo,Night,Monday,84923.22,C9366676167,Agent,Northern,2490.92,0.0,R7614463949,Individual,Northern,26583.51,111506.73,1,1
123,T646364,REVERSAL,Agent,FeaturePhone,MTN,Morning,Thursday,11933.41,C7012978720,Agent,Eastern,28633.19,16699.78,R7869573005,Government,Upper East,17998.88,29932.29,0,0
650,T896651,TRANSFER,App,FeaturePhone,MTN,Night,Tuesday,83698.15,C1483240056,Merchant,Upper East,1392.56,0.0,R2403925038,Individual,Volta,47422.01,131120.16,1,1
556,T584405,TRANSFER,App,iOS,AirtelTigo,Night,Friday,51420.66,C4751414261,Government,Greater Accra,1446.79,0.0,R8825588977,Agent,Ashanti,32623.05,84043.71,1,1
347,T969082,UTILITY_PAYMENT,API,FeaturePhone,AirtelTigo,Morning,Friday,68341.52,C4296398330,Government,Eastern,4591.84,0.0,R6307817490,Merchant,Upper East,35110.23,103451.75,0,0
53,T930933,CASH_OUT,App,Android,MTN,Afternoon,Saturday,32552.2,C1031928126,Merchant,Western,77174.92,44622.72,R8218586612,Agent,Northern,20133.32,52685.520000000004,0,0
237,T529925,CASH_OUT,App,Android,MTN,Night,Wednesday,74513.33,C5521918262,Individual,Western,1593.85,0.0,R1737347395,Agent,Greater Accra,5766.4,80279.73,1,1
488,T983708,TRANSFER,Agent,Android,Vodafone,Night,Wednesday,79457.05,C1171840882,Merchant,Northern,235.11,0.0,R8329741774,Individual,Central,261.85,79718.90000000001,1,1
242,T476596,AIRTIME,API,FeaturePhone,Vodafone,Afternoon,Thursday,93397.34,C1804425373,Agent,Central,17693.73,0.0,R9889519788,Agent,Greater Accra,9078.93,102476.26999999999,0,0
198,T303876,AIRTIME,Agent,iOS,Vodafone,Evening,Tuesday,80874.1,C6350855878,Merchant,Upper East,54566.48,0.0,R4348117866,Government,Northern,42281.72,123155.82,0,0
70,T409261,TRANSFER,Agent,iOS,Vodafone,Afternoon,Tuesday,78704.3,C9152043719,Government,Ashanti,4834.57,0.0,R9345515139,Merchant,Greater Accra,41854.61,120558.91,0,0
132,T255815,CASH_IN,API,FeaturePhone,Vodafone,Morning,Friday,25106.0,C3033904777,Agent,Eastern,17817.74,0.0,R1754304440,Government,Upper West,13564.88,38670.88,0,0
139,T395528,CASH_OUT,USSD,iOS,Vodafone,Night,Monday,84613.38,C7748102981,Agent,Upper West,1205.58,0.0,R8439267399,Government,Northern,33018.42,117631.8,1,1
186,T317264,TRANSFER,USSD,iOS,AirtelTigo,Night,Saturday,39130.06,C6166847778,Merchant,Volta,1450.05,0.0,R4707279480,Merchant,Central,35628.25,74758.31,1,1
256,T938663,CASH_OUT,API,iOS,AirtelTigo,Night,Tuesday,82642.95,C7973263691,Individual,Upper East,1865.47,0.0,R2663162195,Government,Upper East,11403.75,94046.7,1,1
10,T703117,CASH_IN,App,iOS,MTN,Morning,Thursday,23750.94,C6538483857,Agent,Upper East,25776.88,2025.9400000000023,R1313205221,Merchant,Western,10188.41,33939.35,0,0
37,T892732,UTILITY_PAYMENT,Agent,iOS,MTN,Evening,Thursday,36949.17,C6773951619,Government,Central,28956.31,0.0,R9697040266,Individual,Northern,22488.14,59437.31,0,0
666,T382520,CASH_OUT,USSD,iOS,Vodafone,Afternoon,Saturday,74121.82,C3929982188,Merchant,Volta,22765.53,0.0,R1315639103,Individual,Ashanti,38051.47,112173.29000000001,0,0
417,T447902,CASH_OUT,API,iOS,AirtelTigo,Night,Thursday,60623.05,C2013233637,Government,Western,554.91,0.0,R6561532605,Government,Upper West,40341.13,100964.18,1,1
617,T352371,CASH_OUT,Agent,iOS,AirtelTigo,Night,Sunday,37062.65,C1989939859,Merchant,Volta,2125.01,0.0,R7668434075,Individual,Upper East,31976.29,69038.94,1,1
380,T970813,CASH_OUT,API,iOS,Vodafone,Night,Friday,93276.67,C6001680218,Merchant,Ashanti,2410.45,0.0,R9350223102,Merchant,Eastern,16074.79,109351.45999999999,1,1
398,T185930,CASH_OUT,USSD,FeaturePhone,MTN,Night,Friday,66185.27,C2984799299,Merchant,Upper West,339.71,0.0,R9273095975,Government,Ashanti,31218.45,97403.72,1,1
506,T523579,TRANSFER,API,FeaturePhone,Vodafone,Night,Tuesday,30124.85,C3469205576,Individual,Western,1685.55,0.0,R2121448210,Agent,Central,10441.85,40566.7,1,1
69,T468557,TRANSFER,App,iOS,AirtelTigo,Afternoon,Monday,52038.77,C1421241774,Merchant,Ashanti,98072.54,46033.77,R9447648890,Agent,Central,5466.51,57505.28,0,0
68,T980294,TRANSFER,API,FeaturePhone,Vodafone,Morning,Sunday,58630.02,C4109701142,Agent,Volta,93197.38,34567.36000000001,R2809885523,Government,Upper East,10887.65,69517.67,0,0
483,T771274,TRANSFER,App,FeaturePhone,Vodafone,Night,Wednesday,93494.36,C5677108385,Government,Eastern,2073.27,0.0,R9200146508,Government,Western,10013.43,103507.79000000001,1,1
607,T427432,CASH_IN,App,FeaturePhone,Vodafone,Morning,Thursday,6589.9,C2191665650,Individual,Eastern,40831.71,34241.81,R5142082883,Individual,Upper East,16505.46,23095.36,0,0
525,T932952,CASH_OUT,API,FeaturePhone,Vodafone,Evening,Tuesday,60141.41,C7893459980,Merchant,Western,34134.24,0.0,R5032798204,Merchant,Eastern,27508.19,87649.6,0,0
720,T770532,TRANSFER,App,FeaturePhone,MTN,Night,Tuesday,18376.53,C9953440827,Government,Greater Accra,1538.02,0.0,R8227134108,Agent,Ashanti,9061.14,27437.67,1,0
392,T102342,CASH_OUT,Agent,Android,AirtelTigo,Night,Thursday,74697.76,C7738124846,Government,Greater Accra,849.76,0.0,R3097088483,Merchant,Western,21615.04,96312.79999999999,1,1
539,T303741,UTILITY_PAYMENT,API,FeaturePhone,MTN,Afternoon,Saturday,79453.14,C8504845123,Government,Western,18985.95,0.0,R6221099461,Agent,Western,46167.36,125620.5,0,0
208,T956572,CASH_OUT,Agent,Android,MTN,Night,Tuesday,58740.38,C3597009738,Agent,Greater Accra,2738.68,0.0,R9044482007,Merchant,Upper East,40420.29,99160.67,1,1
253,T389635,CASH_OUT,API,FeaturePhone,Vodafone,Night,Monday,16675.87,C2724173979,Government,Volta,442.41,0.0,R3887580924,Government,Volta,27981.65,44657.520000000004,1,0
585,T830482,UTILITY_PAYMENT,App,FeaturePhone,MTN,Afternoon,Friday,40117.95,C5795643793,Merchant,Volta,48087.62,7969.6700000000055,R9845676228,Government,Upper West,46465.7,86583.65,0,0
83,T359785,TRANSFER,USSD,iOS,AirtelTigo,Night,Sunday,38352.86,C6823347355,Government,Central,27827.73,0.0,R5524065335,Merchant,Northern,13832.77,52185.630000000005,0,0
654,T670001,CASH_IN,App,FeaturePhone,MTN,Afternoon,Friday,31717.62,C1487487255,Merchant,Greater Accra,78828.38,47110.76000000001,R6106612603,Individual,Volta,24509.04,56226.66,0,0
486,T737036,UTILITY_PAYMENT,API,iOS,Vodafone,Morning,Sunday,540.51,C1538139622,Individual,Upper West,33363.87,32823.36,R5816527326,Agent,Upper East,48694.71,49235.22,0,0
238,T213461,UTILITY_PAYMENT,Agent,Android,MTN,Afternoon,Tuesday,99834.64,C7810017952,Government,Central,26787.89,0.0,R6609802660,Merchant,Upper East,4828.71,104663.35,0,0
496,T331942,CASH_OUT,USSD,Android,MTN,Night,Wednesday,41288.43,C4794160110,Individual,Central,633.79,0.0,R8143967196,Government,Northern,28785.97,70074.4,1,1
489,T234502,REVERSAL,Agent,FeaturePhone,Vodafone,Afternoon,Wednesday,14470.93,C2674762035,Agent,Western,22754.58,8283.650000000001,R3587885883,Merchant,Central,14641.19,29112.120000000003,0,0
169,T698782,TRANSFER,App,iOS,MTN,Night,Monday,23146.28,C6043711383,Agent,Northern,504.01,0.0,R1300142965,Merchant,Northern,41551.95,64698.229999999996,1,1
189,T241933,CASH_IN,API,iOS,Vodafone,Morning,Saturday,43086.41,C4725590860,Individual,Eastern,33855.54,0.0,R3814082218,Individual,Upper West,13078.7,56165.11,0,0
246,T506219,CASH_OUT,App,FeaturePhone,Vodafone,Morning,Thursday,99831.61,C6197289735,Merchant,Central,49380.59,0.0,R7472128835,Individual,Greater Accra,48152.81,147984.41999999998,0,0
293,T968485,TRANSFER,App,FeaturePhone,MTN,Night,Sunday,9943.59,C1054183126,Individual,Ashanti,475.12,0.0,R4069538076,Merchant,Western,8281.0,18224.59,1,0
4,T819324,CASH_OUT,App,Android,AirtelTigo,Night,Thursday,62731.94,C8214323842,Merchant,Greater Accra,746.59,0.0,R7747301617,Individual,Greater Accra,30497.56,93229.5,1,1
274,T428477,CASH_IN,App,FeaturePhone,AirtelTigo,Night,Saturday,85254.21,C8031996604,Government,Greater Accra,77867.07,0.0,R8256394548,Merchant,Central,43590.92,128845.13,0,0
143,T936039,TRANSFER,Agent,iOS,AirtelTigo,Night,Sunday,14827.38,C7222637202,Agent,Western,62.25,0.0,R8209074298,Merchant,Volta,20022.26,34849.64,1,0
170,T189121,TRANSFER,App,Android,Vodafone,Night,Thursday,83964.29,C3625140288,Individual,Volta,2101.84,0.0,R6824402929,Individual,Upper East,14322.66,98286.95,1,1
123,T871880,CASH_OUT,USSD,Android,AirtelTigo,Night,Tuesday,78613.39,C8405370349,Individual,Eastern,2451.62,0.0,R7798241428,Individual,Upper East,16144.31,94757.7,1,1
434,T401161,CASH_OUT,API,Android,Vodafone,Night,Thursday,78198.41,C5899260013,Agent,Greater Accra,1936.51,0.0,R2199704988,Government,Eastern,24925.94,103124.35,1,1
342,T870023,CASH_OUT,Agent,Android,AirtelTigo,Night,Sunday,81076.15,C2646485998,Agent,Northern,2387.32,0.0,R5954280353,Agent,Ashanti,4796.19,85872.34,1,1
580,T594932,CASH_OUT,App,FeaturePhone,Vodafone,Night,Sunday,82387.64,C5086613517,Individual,Volta,1468.97,0.0,R9012115975,Individual,Central,26181.83,108569.47,1,1
468,T901984,TRANSFER,API,FeaturePhone,AirtelTigo,Night,Friday,88692.14,C7946433358,Government,Volta,561.59,0.0,R2307872543,Individual,Upper East,3399.86,92092.0,1,1
490,T206931,CASH_OUT,Agent,Android,AirtelTigo,Morning,Tuesday,84039.51,C6613160331,Individual,Northern,89719.12,5679.610000000001,R4940344388,Individual,Upper West,48700.92,132740.43,0,0
555,T749670,TRANSFER,USSD,Android,MTN,Afternoon,Monday,72349.78,C8151942315,Government,Upper East,30626.57,0.0,R1651325992,Agent,Central,9978.67,82328.45,0,0
380,T276743,REVERSAL,Agent,iOS,Vodafone,Evening,Saturday,78342.15,C3149587112,Agent,Eastern,27037.5,0.0,R5154217370,Merchant,Volta,38918.55,117260.7,0,0
675,T223461,TRANSFER,API,iOS,MTN,Night,Thursday,48549.31,C6890407426,Agent,Upper West,1956.2,0.0,R9551366213,Merchant,Western,5921.03,54470.34,1,1
503,T226737,TRANSFER,API,iOS,Vodafone,Night,Thursday,94908.27,C2243782053,Agent,Central,353.11,0.0,R3245312271,Individual,Upper East,45288.6,140196.87,1,1
133,T222710,CASH_OUT,Agent,iOS,Vodafone,Night,Tuesday,24310.06,C5601352537,Merchant,Greater Accra,395.97,0.0,R8596100331,Agent,Eastern,8838.77,33148.83,1,1
590,T799686,CASH_OUT,API,iOS,MTN,Night,Friday,26903.85,C8246300124,Government,Greater Accra,1621.93,0.0,R6527646752,Agent,Ashanti,28524.28,55428.13,1,1
656,T981336,CASH_OUT,API,FeaturePhone,MTN,Night,Sunday,88808.98,C2075500493,Agent,Volta,1398.36,0.0,R5758139376,Government,Ashanti,38027.15,126836.13,1,1
593,T622935,UTILITY_PAYMENT,API,iOS,Vodafone,Night,Sunday,49150.88,C4033540260,Government,Western,91233.75,42082.87,R3211262375,Government,Upper East,38873.85,88024.73,0,0
719,T110651,AIRTIME,Agent,FeaturePhone,Vodafone,Evening,Friday,93928.28,C5309980104,Government,Eastern,61344.53,0.0,R9500082067,Individual,Greater Accra,8417.7,102345.98,0,0
350,T686585,CASH_OUT,Agent,FeaturePhone,Vodafone,Night,Wednesday,94698.27,C3438768221,Merchant,Central,1623.02,0.0,R3008371727,Government,Upper West,26120.13,120818.40000000001,1,1
532,T256580,CASH_OUT,Agent,Android,MTN,Night,Wednesday,5387.55,C4104272371,Merchant,Northern,1792.07,0.0,R7363409651,Merchant,Central,6803.03,12190.58,1,0
602,T339956,AIRTIME,App,FeaturePhone,MTN,Morning,Saturday,38161.44,C7155264331,Merchant,Northern,5555.91,0.0,R7592176395,Individual,Central,34423.38,72584.82,0,0
212,T103827,CASH_OUT,App,FeaturePhone,MTN,Night,Thursday,76957.64,C5367559533,Agent,Northern,1211.75,0.0,R1783313694,Agent,Upper West,38087.61,115045.25,1,1
397,T394401,REVERSAL,USSD,iOS,AirtelTigo,Morning,Saturday,56401.41,C8039671116,Agent,Central,58326.59,1925.179999999993,R3552903030,Government,Northern,18888.04,75289.45000000001,0,0
538,T233457,CASH_OUT,USSD,FeaturePhone,Vodafone,Night,Friday,92071.04,C9065112088,Individual,Upper East,2241.81,0.0,R8924675684,Government,Northern,26214.9,118285.94,1,1
555,T928281,CASH_OUT,App,Android,AirtelTigo,Night,Monday,49605.73,C5369991885,Merchant,Central,75560.14,25954.409999999996,R9959372506,Agent,Volta,21260.45,70866.18000000001,0,0
704,T809868,TRANSFER,App,iOS,Vodafone,Night,Saturday,73523.95,C9658194908,Merchant,Greater Accra,28412.14,0.0,R1855628491,Government,Northern,36111.12,109635.07,0,0
303,T497557,REVERSAL,USSD,iOS,Vodafone,Morning,Wednesday,98367.89,C5700802892,Government,Upper West,73911.97,0.0,R1670717310,Merchant,Upper East,13063.82,111431.70999999999,0,0
421,T810668,AIRTIME,App,FeaturePhone,MTN,Afternoon,Friday,56683.3,C8109955309,Merchant,Volta,53385.1,0.0,R6229270758,Merchant,Volta,40199.28,96882.58,0,0
730,T533429,TRANSFER,App,iOS,Vodafone,Afternoon,Sunday,7043.5,C6624439142,Individual,Eastern,11930.62,4887.120000000001,R9329853360,Government,Northern,34151.06,41194.56,0,0
532,T682051,CASH_OUT,App,Android,MTN,Night,Friday,87524.57,C2912189154,Individual,Upper East,256.57,0.0,R2742870683,Merchant,Volta,46026.76,133551.33000000002,1,1
427,T108807,CASH_OUT,USSD,iOS,MTN,Evening,Thursday,46919.17,C4049148840,Agent,Upper West,74579.87,27660.699999999997,R4197571301,Individual,Upper East,30949.55,77868.72,0,0
257,T211798,TRANSFER,API,FeaturePhone,MTN,Morning,Sunday,85234.78,C6917001695,Agent,Volta,57803.2,0.0,R5438901390,Individual,Upper West,48202.59,133437.37,0,0
